,Fruit,Year,Month,Sales
7989,SFO-Hum,2017,Sep,77.74874623871615
7990,SFO-Hum,2017,Oct,68.88305613305613
7969,SFO-Hum,2016,Jan,79.78263337116913
7970,SFO-Hum,2016,Feb,69.71933085501858
7971,SFO-Hum,2016,Mar,72.85486891385767
7972,SFO-Hum,2016,Apr,62.18413262285376
7973,SFO-Hum,2016,May,77.88244680851064
7974,SFO-Hum,2016,Jun,75.50395647873393
7975,SFO-Hum,2016,Jul,79.5811015664477
7976,SFO-Hum,2016,Aug,80.4190800681431
7977,SFO-Hum,2016,Sep,73.37279267495094
7978,SFO-Hum,2016,Oct,89.97440849831
7979,SFO-Hum,2016,Nov,77.68949468085107
7980,SFO-Hum,2016,Dec,72.09603440038222
7957,SFO-Hum,2015,Jan,96.69731543624161
7958,SFO-Hum,2015,Feb,92.23122238586156
7959,SFO-Hum,2015,Mar,90.88205861329521
7960,SFO-Hum,2015,Apr,85.87368421052632
7961,SFO-Hum,2015,May,88.88888888888889
7962,SFO-Hum,2015,Jun,84.88051367950865
7963,SFO-Hum,2015,Jul,75.79625061667488
7964,SFO-Hum,2015,Aug,74.24695652173914
7965,SFO-Hum,2015,Sep,72.47166666666666
7966,SFO-Hum,2015,Oct,78.832953682612
7967,SFO-Hum,2015,Nov,72.18673218673219
7968,SFO-Hum,2015,Dec,78.39403247038175
7945,SFO-Hum,2014,Jan,64.67120894479385
7946,SFO-Hum,2014,Feb,85.85783718104496
7947,SFO-Hum,2014,Mar,76.34896943852168
7948,SFO-Hum,2014,Apr,75.987265917603
7949,SFO-Hum,2014,May,74.97823494335123
7950,SFO-Hum,2014,Jun,82.67521367521367
7951,SFO-Hum,2014,Jul,76.51333645297146
7952,SFO-Hum,2014,Aug,87.88818897637795
7953,SFO-Hum,2014,Sep,92.20299145299145
7954,SFO-Hum,2014,Oct,87.69074986316366
7955,SFO-Hum,2014,Nov,96.1582554517134
7956,SFO-Hum,2014,Dec,97.97735442127966
7933,SFO-Hum,2013,Jan,70.48212290502794
7934,SFO-Hum,2013,Feb,71.1784140969163
7935,SFO-Hum,2013,Mar,75.6873459326212
7936,SFO-Hum,2013,Apr,65.58071472581639
7937,SFO-Hum,2013,May,75.72050561797752
7938,SFO-Hum,2013,Jun,86.98953792502179
7939,SFO-Hum,2013,Jul,83.59263754045307
7940,SFO-Hum,2013,Aug,85.83490354419023
7941,SFO-Hum,2013,Sep,82.19857235561324
7942,SFO-Hum,2013,Oct,79.73956723338485
7943,SFO-Hum,2013,Nov,75.28698752228163
7944,SFO-Hum,2013,Dec,63.55234159779614
7930,SFO-Hum,2012,Oct,74.36023622047244
7931,SFO-Hum,2012,Nov,75.39960238568588
7932,SFO-Hum,2012,Dec,74.74920255183413
7920,SEA-WS,2017,Jan,2.0633223684210527
7921,SEA-WS,2017,Feb,2.5205959684487294
7922,SEA-WS,2017,Mar,3.2141014617368873
7923,SEA-WS,2017,Apr,2.9256651017214397
7924,SEA-WS,2017,May,2.2018745493871665
7925,SEA-WS,2017,Jun,2.33869670152856
7926,SEA-WS,2017,Jul,1.8619469026548672
7927,SEA-WS,2017,Aug,1.7578125
7928,SEA-WS,2017,Sep,1.9614427860696517
7929,SEA-WS,2017,Oct,2.6743341404358354
7908,SEA-WS,2016,Jan,2.0963855421686746
7909,SEA-WS,2016,Feb,2.622137404580153
7910,SEA-WS,2016,Mar,3.2544378698224854
7911,SEA-WS,2016,Apr,2.3005917159763314
7912,SEA-WS,2016,May,2.1274271844660193
7913,SEA-WS,2016,Jun,1.867601246105919
7914,SEA-WS,2016,Jul,2.201593625498008
7915,SEA-WS,2016,Aug,1.6032329169728141
7916,SEA-WS,2016,Sep,1.7387640449438202
7917,SEA-WS,2016,Oct,2.58908341915551
7918,SEA-WS,2016,Nov,2.199453551912568
7919,SEA-WS,2016,Dec,2.8009188361408883
7896,SEA-WS,2015,Jan,1.7401477832512315
7897,SEA-WS,2015,Feb,1.6986531986531987
7898,SEA-WS,2015,Mar,1.702445652173913
7899,SEA-WS,2015,Apr,1.884126984126984
7900,SEA-WS,2015,May,1.368879216539717
7901,SEA-WS,2015,Jun,1.6122661122661122
7902,SEA-WS,2015,Jul,2.3797692990239576
7903,SEA-WS,2015,Aug,2.5824863174354964
7904,SEA-WS,2015,Sep,2.6236559139784945
7905,SEA-WS,2015,Oct,2.3721264367816093
7906,SEA-WS,2015,Nov,2.434108527131783
7907,SEA-WS,2015,Dec,3.1259774109470024
7884,SEA-WS,2014,Jan,1.13769123783032
7885,SEA-WS,2014,Feb,2.1800595238095237
7886,SEA-WS,2014,Mar,2.2045801526717557
7887,SEA-WS,2014,Apr,1.923728813559322
7888,SEA-WS,2014,May,1.4441301272984441
7889,SEA-WS,2014,Jun,1.2642998027613412
7890,SEA-WS,2014,Jul,1.877963125548727
7891,SEA-WS,2014,Aug,1.2267857142857144
7892,SEA-WS,2014,Sep,1.4636942675159235
7893,SEA-WS,2014,Oct,1.6538461538461537
7894,SEA-WS,2014,Nov,2.7355982274741506
7895,SEA-WS,2014,Dec,2.227390180878553
7872,SEA-WS,2013,Jan,1.467710371819961
7873,SEA-WS,2013,Feb,2.2016129032258065
7874,SEA-WS,2013,Mar,1.9382239382239381
7875,SEA-WS,2013,Apr,2.244186046511628
7876,SEA-WS,2013,May,1.8981958762886597
7877,SEA-WS,2013,Jun,1.3581314878892734
7878,SEA-WS,2013,Jul,1.4014545454545455
7879,SEA-WS,2013,Aug,1.2439807383627608
7880,SEA-WS,2013,Sep,1.787047200878156
7881,SEA-WS,2013,Oct,1.4088050314465408
7882,SEA-WS,2013,Nov,1.8405797101449275
7883,SEA-WS,2013,Dec,1.1733490566037736
7869,SEA-WS,2012,Oct,2.072
7870,SEA-WS,2012,Nov,1.6396396396396395
7871,SEA-WS,2012,Dec,2.757142857142857
7859,SEA-WD,2017,Jan,113.20148026315789
7860,SEA-WD,2017,Feb,149.09903593339178
7861,SEA-WD,2017,Mar,161.40756663800516
7862,SEA-WD,2017,Apr,157.33255086071986
7863,SEA-WD,2017,May,160.81038211968277
7864,SEA-WD,2017,Jun,180.01126307321
7865,SEA-WD,2017,Jul,180.60884955752212
7866,SEA-WD,2017,Aug,168.16477272727272
7867,SEA-WD,2017,Sep,160.74751243781094
7868,SEA-WD,2017,Oct,162.95157384987894
7847,SEA-WD,2016,Jan,123.37710843373495
7848,SEA-WD,2016,Feb,141.01526717557252
7849,SEA-WD,2016,Mar,153.2130177514793
7850,SEA-WD,2016,Apr,147.6094674556213
7851,SEA-WD,2016,May,137.6614077669903
7852,SEA-WD,2016,Jun,180.3380062305296
7853,SEA-WD,2016,Jul,176.70996015936254
7854,SEA-WD,2016,Aug,186.4224834680382
7855,SEA-WD,2016,Sep,160.94522471910113
7856,SEA-WD,2016,Oct,147.83007209062822
7857,SEA-WD,2016,Nov,169.61885245901638
7858,SEA-WD,2016,Dec,132.01225114854518
7835,SEA-WD,2015,Jan,123.04310344827586
7836,SEA-WD,2015,Feb,123.61447811447812
7837,SEA-WD,2015,Mar,162.54347826086956
7838,SEA-WD,2015,Apr,179.7079365079365
7839,SEA-WD,2015,May,204.60174102285092
7840,SEA-WD,2015,Jun,206.99064449064448
7841,SEA-WD,2015,Jul,156.87755102040816
7842,SEA-WD,2015,Aug,154.03909304143863
7843,SEA-WD,2015,Sep,131.2688172043011
7844,SEA-WD,2015,Oct,111.27873563218391
7845,SEA-WD,2015,Nov,153.5094130675526
7846,SEA-WD,2015,Dec,144.2458731537793
7823,SEA-WD,2014,Jan,225.81502086230876
7824,SEA-WD,2014,Feb,125.54910714285714
7825,SEA-WD,2014,Mar,116.74198473282443
7826,SEA-WD,2014,Apr,104.40847457627119
7827,SEA-WD,2014,May,159.997171145686
7828,SEA-WD,2014,Jun,183.42899408284023
7829,SEA-WD,2014,Jul,181.57155399473223
7830,SEA-WD,2014,Aug,176.01964285714286
7831,SEA-WD,2014,Sep,144.96050955414012
7832,SEA-WD,2014,Oct,161.8021978021978
7833,SEA-WD,2014,Nov,144.57459379615952
7834,SEA-WD,2014,Dec,122.4900947459087
7811,SEA-WD,2013,Jan,103.29158512720157
7812,SEA-WD,2013,Feb,116.14516129032258
7813,SEA-WD,2013,Mar,128.01737451737452
7814,SEA-WD,2013,Apr,134.79900332225913
7815,SEA-WD,2013,May,116.2048969072165
7816,SEA-WD,2013,Jun,177.54065743944636
7817,SEA-WD,2013,Jul,202.04872727272726
7818,SEA-WD,2013,Aug,216.5016051364366
7819,SEA-WD,2013,Sep,198.82217343578486
7820,SEA-WD,2013,Oct,156.00786163522014
7821,SEA-WD,2013,Nov,246.17572463768116
7822,SEA-WD,2013,Dec,252.94811320754718
7808,SEA-WD,2012,Oct,95.912
7809,SEA-WD,2012,Nov,93.24924924924925
7810,SEA-WD,2012,Dec,119.42244897959183
7798,SEA-Temp,2017,Jan,274.66562006579056
7799,SEA-Temp,2017,Feb,276.995783875451
7800,SEA-Temp,2017,Mar,280.25794580389135
7801,SEA-Temp,2017,Apr,282.4070648147593
7802,SEA-Temp,2017,May,285.4166041816886
7803,SEA-Temp,2017,Jun,287.843631536606
7804,SEA-Temp,2017,Jul,290.1030753537186
7805,SEA-Temp,2017,Aug,291.65883664772787
7806,SEA-Temp,2017,Sep,288.33376628061467
7807,SEA-Temp,2017,Oct,282.5467820823252
7786,SEA-Temp,2016,Jan,276.98557940843045
7787,SEA-Temp,2016,Feb,280.61382193753997
7788,SEA-Temp,2016,Mar,280.87949552370037
7789,SEA-Temp,2016,Apr,284.346222843884
7790,SEA-Temp,2016,May,286.0359968709816
7791,SEA-Temp,2016,Jun,287.7922861617379
7792,SEA-Temp,2016,Jul,290.2126162658819
7793,SEA-Temp,2016,Aug,290.22660600865447
7794,SEA-Temp,2016,Sep,286.13408902889734
7795,SEA-Temp,2016,Oct,284.14328408622026
7796,SEA-Temp,2016,Nov,282.27493032786833
7797,SEA-Temp,2016,Dec,274.935063416427
7774,SEA-Temp,2015,Jan,277.71333682264276
7775,SEA-Temp,2015,Feb,280.69763580245984
7776,SEA-Temp,2015,Mar,281.1881422101581
7777,SEA-Temp,2015,Apr,282.2424292768842
7778,SEA-Temp,2015,May,286.67358650708474
7779,SEA-Temp,2015,Jun,290.69273313183885
7780,SEA-Temp,2015,Jul,292.4562603983832
7781,SEA-Temp,2015,Aug,291.10222410679
7782,SEA-Temp,2015,Sep,286.97117893110067
7783,SEA-Temp,2015,Oct,285.2012186316696
7784,SEA-Temp,2015,Nov,277.6670775968886
7785,SEA-Temp,2015,Dec,278.16392819148166
7762,SEA-Temp,2014,Jan,278.1382996387956
7763,SEA-Temp,2014,Feb,276.6055357142864
7764,SEA-Temp,2014,Mar,280.525511450382
7765,SEA-Temp,2014,Apr,282.5903865607613
7766,SEA-Temp,2014,May,286.22573776321116
7767,SEA-Temp,2014,Jun,287.437923671766
7768,SEA-Temp,2014,Jul,290.8139720072899
7769,SEA-Temp,2014,Aug,291.6924141111721
7770,SEA-Temp,2014,Sep,287.8376745222859
7771,SEA-Temp,2014,Oct,285.08845077839203
7772,SEA-Temp,2014,Nov,278.19179197440144
7773,SEA-Temp,2014,Dec,278.0027451909347
7750,SEA-Temp,2013,Jan,275.34516311154636
7751,SEA-Temp,2013,Feb,278.4921214157714
7752,SEA-Temp,2013,Mar,279.3708557271472
7753,SEA-Temp,2013,Apr,281.2149822812839
7754,SEA-Temp,2013,May,285.2505541237108
7755,SEA-Temp,2013,Jun,288.47354900519406
7756,SEA-Temp,2013,Jul,290.09091781818216
7757,SEA-Temp,2013,Aug,290.75718893793425
7758,SEA-Temp,2013,Sep,287.749496597136
7759,SEA-Temp,2013,Oct,280.7492636006209
7760,SEA-Temp,2013,Nov,278.6785905797107
7761,SEA-Temp,2013,Dec,275.5329923349053
7747,SEA-Temp,2012,Oct,282.9968704031492
7748,SEA-Temp,2012,Nov,280.2388288288287
7749,SEA-Temp,2012,Dec,277.53678061224474
7737,SEA-Pres,2017,Jan,1012.4309210526316
7738,SEA-Pres,2017,Feb,1008.0262927256792
7739,SEA-Pres,2017,Mar,1015.8882201203784
7740,SEA-Pres,2017,Apr,1014.2691705790297
7741,SEA-Pres,2017,May,1016.3237202595529
7742,SEA-Pres,2017,Jun,1017.1818181818181
7743,SEA-Pres,2017,Jul,1019.2893805309734
7744,SEA-Pres,2017,Aug,1016.4609375
7745,SEA-Pres,2017,Sep,1014.8171641791045
7746,SEA-Pres,2017,Oct,1018.6598062953996
7725,SEA-Pres,2016,Jan,1014.8578313253012
7726,SEA-Pres,2016,Feb,1018.9370229007634
7727,SEA-Pres,2016,Mar,1012.4615384615385
7728,SEA-Pres,2016,Apr,1018.5952662721894
7729,SEA-Pres,2016,May,1017.5157766990292
7730,SEA-Pres,2016,Jun,1018.4602803738318
7731,SEA-Pres,2016,Jul,1019.1306772908366
7732,SEA-Pres,2016,Aug,1016.3056576047024
7733,SEA-Pres,2016,Sep,1018.8019662921348
7734,SEA-Pres,2016,Oct,1010.0545829042225
7735,SEA-Pres,2016,Nov,1013.8224043715848
7736,SEA-Pres,2016,Dec,1019.8537519142419
7713,SEA-Pres,2015,Jan,1036.165024630542
7714,SEA-Pres,2015,Feb,1030.7053872053873
7715,SEA-Pres,2015,Mar,1032.547554347826
7716,SEA-Pres,2015,Apr,1031.0142857142857
7717,SEA-Pres,2015,May,1028.1784548422197
7718,SEA-Pres,2015,Jun,1026.502079002079
7719,SEA-Pres,2015,Jul,1016.7098491570541
7720,SEA-Pres,2015,Aug,1015.9046129788898
7721,SEA-Pres,2015,Sep,1016.9690860215054
7722,SEA-Pres,2015,Oct,1020.0603448275862
7723,SEA-Pres,2015,Nov,1018.9922480620155
7724,SEA-Pres,2015,Dec,1012.3735881841876
7701,SEA-Pres,2014,Jan,1023.3977746870654
7702,SEA-Pres,2014,Feb,1013.875
7703,SEA-Pres,2014,Mar,1014.5786259541985
7704,SEA-Pres,2014,Apr,1018.7372881355932
7705,SEA-Pres,2014,May,1018.9165487977369
7706,SEA-Pres,2014,Jun,1021.7347140039448
7707,SEA-Pres,2014,Jul,1020.0816505706761
7708,SEA-Pres,2014,Aug,1026.1767857142856
7709,SEA-Pres,2014,Sep,1027.1108280254778
7710,SEA-Pres,2014,Oct,1025.6552197802198
7711,SEA-Pres,2014,Nov,1029.2008862629248
7712,SEA-Pres,2014,Dec,1028.402239448751
7689,SEA-Pres,2013,Jan,1023.8199608610568
7690,SEA-Pres,2013,Feb,1022.9516129032259
7691,SEA-Pres,2013,Mar,1022.0598455598456
7692,SEA-Pres,2013,Apr,1021.3156146179402
7693,SEA-Pres,2013,May,1018.3298969072165
7694,SEA-Pres,2013,Jun,1028.606401384083
7695,SEA-Pres,2013,Jul,1031.9585454545454
7696,SEA-Pres,2013,Aug,1031.284911717496
7697,SEA-Pres,2013,Sep,1016.5148188803513
7698,SEA-Pres,2013,Oct,1026.809748427673
7699,SEA-Pres,2013,Nov,1031.6576086956522
7700,SEA-Pres,2013,Dec,1027.2346698113208
7686,SEA-Pres,2012,Oct,1018.3093333333334
7687,SEA-Pres,2012,Nov,1013.4864864864865
7688,SEA-Pres,2012,Dec,1010.8122448979592
7676,SEA-Hum,2017,Jan,81.47697368421052
7677,SEA-Hum,2017,Feb,89.46976336546889
7678,SEA-Hum,2017,Mar,88.61822871883061
7679,SEA-Hum,2017,Apr,80.29577464788733
7680,SEA-Hum,2017,May,79.6085075702956
7681,SEA-Hum,2017,Jun,77.56395816572808
7682,SEA-Hum,2017,Jul,72.15132743362832
7683,SEA-Hum,2017,Aug,72.47727272727273
7684,SEA-Hum,2017,Sep,79.42537313432835
7685,SEA-Hum,2017,Oct,86.8135593220339
7664,SEA-Hum,2016,Jan,91.65542168674699
7665,SEA-Hum,2016,Feb,91.3206106870229
7666,SEA-Hum,2016,Mar,86.55739644970414
7667,SEA-Hum,2016,Apr,79.61656804733728
7668,SEA-Hum,2016,May,75.7123786407767
7669,SEA-Hum,2016,Jun,74.38473520249221
7670,SEA-Hum,2016,Jul,75.14820717131474
7671,SEA-Hum,2016,Aug,73.86700955180015
7672,SEA-Hum,2016,Sep,79.79213483146067
7673,SEA-Hum,2016,Oct,95.4768280123584
7674,SEA-Hum,2016,Nov,92.1188524590164
7675,SEA-Hum,2016,Dec,84.24655436447166
7652,SEA-Hum,2015,Jan,97.9347290640394
7653,SEA-Hum,2015,Feb,93.6902356902357
7654,SEA-Hum,2015,Mar,88.27038043478261
7655,SEA-Hum,2015,Apr,80.33492063492064
7656,SEA-Hum,2015,May,77.10772578890098
7657,SEA-Hum,2015,Jun,64.65488565488566
7658,SEA-Hum,2015,Jul,66.88553682342503
7659,SEA-Hum,2015,Aug,73.07193119624706
7660,SEA-Hum,2015,Sep,82.32123655913979
7661,SEA-Hum,2015,Oct,88.78448275862068
7662,SEA-Hum,2015,Nov,90.44518272425249
7663,SEA-Hum,2015,Dec,89.88618592528236
7640,SEA-Hum,2014,Jan,80.02642559109874
7641,SEA-Hum,2014,Feb,72.6860119047619
7642,SEA-Hum,2014,Mar,76.0854961832061
7643,SEA-Hum,2014,Apr,69.55254237288136
7644,SEA-Hum,2014,May,74.65912305516265
7645,SEA-Hum,2014,Jun,78.12623274161736
7646,SEA-Hum,2014,Jul,75.01931518876208
7647,SEA-Hum,2014,Aug,70.50089285714286
7648,SEA-Hum,2014,Sep,81.98598726114649
7649,SEA-Hum,2014,Oct,91.7032967032967
7650,SEA-Hum,2014,Nov,95.2629246676514
7651,SEA-Hum,2014,Dec,97.13264427217915
7628,SEA-Hum,2013,Jan,80.16046966731898
7629,SEA-Hum,2013,Feb,75.97983870967742
7630,SEA-Hum,2013,Mar,72.4015444015444
7631,SEA-Hum,2013,Apr,70.7765780730897
7632,SEA-Hum,2013,May,72.2770618556701
7633,SEA-Hum,2013,Jun,68.69982698961938
7634,SEA-Hum,2013,Jul,63.808727272727275
7635,SEA-Hum,2013,Aug,66.28089887640449
7636,SEA-Hum,2013,Sep,83.7178924259056
7637,SEA-Hum,2013,Oct,90.70597484276729
7638,SEA-Hum,2013,Nov,76.09601449275362
7639,SEA-Hum,2013,Dec,76.09787735849056
7625,SEA-Hum,2012,Oct,77.52133333333333
7626,SEA-Hum,2012,Nov,86.32582582582583
7627,SEA-Hum,2012,Dec,82.63265306122449
7615,SAT-WS,2017,Jan,3.9611111111111112
7616,SAT-WS,2017,Feb,3.163157894736842
7617,SAT-WS,2017,Mar,3.5390070921985815
7618,SAT-WS,2017,Apr,3.8058608058608057
7619,SAT-WS,2017,May,4.0359281437125745
7620,SAT-WS,2017,Jun,3.378238341968912
7621,SAT-WS,2017,Jul,3.0676470588235296
7622,SAT-WS,2017,Aug,3.4347826086956523
7623,SAT-WS,2017,Sep,2.849056603773585
7624,SAT-WS,2017,Oct,2.8219895287958114
7603,SAT-WS,2016,Jan,2.5211267605633805
7604,SAT-WS,2016,Feb,3.4210526315789473
7605,SAT-WS,2016,Mar,3.4193548387096775
7606,SAT-WS,2016,Apr,3.18859649122807
7607,SAT-WS,2016,May,3.79296875
7608,SAT-WS,2016,Jun,1.9276729559748427
7609,SAT-WS,2016,Jul,3.363372093023256
7610,SAT-WS,2016,Aug,2.172106824925816
7611,SAT-WS,2016,Sep,2.107476635514019
7612,SAT-WS,2016,Oct,2.396153846153846
7613,SAT-WS,2016,Nov,2.8340425531914892
7614,SAT-WS,2016,Dec,3.893835616438356
7591,SAT-WS,2015,Jan,3.5472972972972974
7592,SAT-WS,2015,Feb,4.286259541984733
7593,SAT-WS,2015,Mar,3.4495798319327733
7594,SAT-WS,2015,Apr,3.417293233082707
7595,SAT-WS,2015,May,4.011204481792717
7596,SAT-WS,2015,Jun,2.92032967032967
7597,SAT-WS,2015,Jul,3.7542372881355934
7598,SAT-WS,2015,Aug,2.5211864406779663
7599,SAT-WS,2015,Sep,1.9464285714285714
7600,SAT-WS,2015,Oct,3.261744966442953
7601,SAT-WS,2015,Nov,3.4554455445544554
7602,SAT-WS,2015,Dec,3.4263565891472867
7579,SAT-WS,2014,Jan,2.0478260869565217
7580,SAT-WS,2014,Feb,3.0634920634920637
7581,SAT-WS,2014,Mar,3.8451443569553807
7582,SAT-WS,2014,Apr,3.7814207650273226
7583,SAT-WS,2014,May,3.5739795918367347
7584,SAT-WS,2014,Jun,3.562015503875969
7585,SAT-WS,2014,Jul,2.6769662921348316
7586,SAT-WS,2014,Aug,3.093984962406015
7587,SAT-WS,2014,Sep,2.676470588235294
7588,SAT-WS,2014,Oct,3.4774436090225564
7589,SAT-WS,2014,Nov,3.807017543859649
7590,SAT-WS,2014,Dec,3.4966442953020134
7567,SAT-WS,2013,Jan,3.325
7568,SAT-WS,2013,Feb,3.3376068376068377
7569,SAT-WS,2013,Mar,3.5681818181818183
7570,SAT-WS,2013,Apr,3.685792349726776
7571,SAT-WS,2013,May,3.718421052631579
7572,SAT-WS,2013,Jun,2.4356846473029043
7573,SAT-WS,2013,Jul,2.7020316027088036
7574,SAT-WS,2013,Aug,2.282122905027933
7575,SAT-WS,2013,Sep,2.578231292517007
7576,SAT-WS,2013,Oct,2.653731343283582
7577,SAT-WS,2013,Nov,1.859922178988327
7578,SAT-WS,2013,Dec,1.2263157894736842
7564,SAT-WS,2012,Oct,2.97244094488189
7565,SAT-WS,2012,Nov,2.524390243902439
7566,SAT-WS,2012,Dec,3.176282051282051
7554,SAT-WD,2017,Jan,199.16944444444445
7555,SAT-WD,2017,Feb,193.2578947368421
7556,SAT-WD,2017,Mar,137.7304964539007
7557,SAT-WD,2017,Apr,177.55677655677655
7558,SAT-WD,2017,May,138.97305389221557
7559,SAT-WD,2017,Jun,139.5336787564767
7560,SAT-WD,2017,Jul,148.1235294117647
7561,SAT-WD,2017,Aug,149.25507246376813
7562,SAT-WD,2017,Sep,129.33333333333334
7563,SAT-WD,2017,Oct,140.86910994764398
7542,SAT-WD,2016,Jan,186.64084507042253
7543,SAT-WD,2016,Feb,205.16842105263157
7544,SAT-WD,2016,Mar,166.57142857142858
7545,SAT-WD,2016,Apr,134.7280701754386
7546,SAT-WD,2016,May,109.43359375
7547,SAT-WD,2016,Jun,140.30817610062894
7548,SAT-WD,2016,Jul,140.83139534883722
7549,SAT-WD,2016,Aug,130.63501483679525
7550,SAT-WD,2016,Sep,121.27102803738318
7551,SAT-WD,2016,Oct,111.83076923076923
7552,SAT-WD,2016,Nov,160.34468085106383
7553,SAT-WD,2016,Dec,146.55479452054794
7530,SAT-WD,2015,Jan,136.74324324324326
7531,SAT-WD,2015,Feb,105.86259541984732
7532,SAT-WD,2015,Mar,104.31512605042016
7533,SAT-WD,2015,Apr,137.48872180451127
7534,SAT-WD,2015,May,128.57983193277312
7535,SAT-WD,2015,Jun,156.9478021978022
7536,SAT-WD,2015,Jul,152.19209039548022
7537,SAT-WD,2015,Aug,135.66525423728814
7538,SAT-WD,2015,Sep,144.38392857142858
7539,SAT-WD,2015,Oct,163.48322147651007
7540,SAT-WD,2015,Nov,171.53465346534654
7541,SAT-WD,2015,Dec,189.9496124031008
7518,SAT-WD,2014,Jan,151.5326086956522
7519,SAT-WD,2014,Feb,144.4126984126984
7520,SAT-WD,2014,Mar,166.06299212598427
7521,SAT-WD,2014,Apr,161.04918032786884
7522,SAT-WD,2014,May,150.53061224489795
7523,SAT-WD,2014,Jun,147.33333333333334
7524,SAT-WD,2014,Jul,156.16011235955057
7525,SAT-WD,2014,Aug,145.52631578947367
7526,SAT-WD,2014,Sep,100.95798319327731
7527,SAT-WD,2014,Oct,165.59774436090225
7528,SAT-WD,2014,Nov,139.03508771929825
7529,SAT-WD,2014,Dec,111.02460850111856
7506,SAT-WD,2013,Jan,180.32142857142858
7507,SAT-WD,2013,Feb,169.68376068376068
7508,SAT-WD,2013,Mar,166.99675324675326
7509,SAT-WD,2013,Apr,155.79781420765028
7510,SAT-WD,2013,May,161.06842105263158
7511,SAT-WD,2013,Jun,153.0767634854772
7512,SAT-WD,2013,Jul,142.54853273137698
7513,SAT-WD,2013,Aug,140.04469273743015
7514,SAT-WD,2013,Sep,122.43197278911565
7515,SAT-WD,2013,Oct,135.85671641791043
7516,SAT-WD,2013,Nov,139.4863813229572
7517,SAT-WD,2013,Dec,135.15263157894736
7503,SAT-WD,2012,Oct,141.5551181102362
7504,SAT-WD,2012,Nov,125.32926829268293
7505,SAT-WD,2012,Dec,176.01923076923077
7493,SAT-Temp,2017,Jan,285.71996666666683
7494,SAT-Temp,2017,Feb,289.9396526315791
7495,SAT-Temp,2017,Mar,292.4024104485958
7496,SAT-Temp,2017,Apr,294.1687779751977
7497,SAT-Temp,2017,May,297.59425149700564
7498,SAT-Temp,2017,Jun,301.2827927461135
7499,SAT-Temp,2017,Jul,304.21352367348493
7500,SAT-Temp,2017,Aug,301.96945797101426
7501,SAT-Temp,2017,Sep,299.49489583333343
7502,SAT-Temp,2017,Oct,295.7852879581151
7481,SAT-Temp,2016,Jan,282.8277843868735
7482,SAT-Temp,2016,Feb,286.8215228918631
7483,SAT-Temp,2016,Mar,292.21223359548407
7484,SAT-Temp,2016,Apr,294.52124119239926
7485,SAT-Temp,2016,May,296.96961628107823
7486,SAT-Temp,2016,Jun,301.1100677288238
7487,SAT-Temp,2016,Jul,303.4761353412001
7488,SAT-Temp,2016,Aug,301.3703620178036
7489,SAT-Temp,2016,Sep,299.60769123381766
7490,SAT-Temp,2016,Oct,296.9946108181189
7491,SAT-Temp,2016,Nov,292.56787234042537
7492,SAT-Temp,2016,Dec,284.7248104587703
7469,SAT-Temp,2015,Jan,279.69549155405406
7470,SAT-Temp,2015,Feb,282.6184611959235
7471,SAT-Temp,2015,Mar,287.8371757702899
7472,SAT-Temp,2015,Apr,294.5191817042782
7473,SAT-Temp,2015,May,296.75905882353527
7474,SAT-Temp,2015,Jun,299.730806467717
7475,SAT-Temp,2015,Jul,302.0859334453646
7476,SAT-Temp,2015,Aug,302.56782772325863
7477,SAT-Temp,2015,Sep,299.5798774849376
7478,SAT-Temp,2015,Oct,295.8358790272686
7479,SAT-Temp,2015,Nov,289.2469967391338
7480,SAT-Temp,2015,Dec,284.9740803779341
7457,SAT-Temp,2014,Jan,280.92852118071073
7458,SAT-Temp,2014,Feb,282.3519682539682
7459,SAT-Temp,2014,Mar,288.3481627296589
7460,SAT-Temp,2014,Apr,293.2988527322375
7461,SAT-Temp,2014,May,295.77623353019135
7462,SAT-Temp,2014,Jun,299.70283290787256
7463,SAT-Temp,2014,Jul,302.2629675939044
7464,SAT-Temp,2014,Aug,302.93273748489867
7465,SAT-Temp,2014,Sep,299.3263046218569
7466,SAT-Temp,2014,Oct,296.4037349624059
7467,SAT-Temp,2014,Nov,285.1313257309864
7468,SAT-Temp,2014,Dec,285.1961976137313
7445,SAT-Temp,2013,Jan,285.16138482143214
7446,SAT-Temp,2013,Feb,287.15414921653013
7447,SAT-Temp,2013,Mar,289.8068250000003
7448,SAT-Temp,2013,Apr,292.43535018214743
7449,SAT-Temp,2013,May,296.7455092105265
7450,SAT-Temp,2013,Jun,299.90268125864543
7451,SAT-Temp,2013,Jul,300.9830737396503
7452,SAT-Temp,2013,Aug,302.3664080540083
7453,SAT-Temp,2013,Sep,299.3814567460406
7454,SAT-Temp,2013,Oct,294.4125515920416
7455,SAT-Temp,2013,Nov,286.2857457846806
7456,SAT-Temp,2013,Dec,282.74116842105235
7442,SAT-Temp,2012,Oct,294.80024827936217
7443,SAT-Temp,2012,Nov,289.76628048780475
7444,SAT-Temp,2012,Dec,286.6539182692307
7432,SAT-Pres,2017,Jan,1017.4083333333333
7433,SAT-Pres,2017,Feb,1011.8157894736842
7434,SAT-Pres,2017,Mar,1018.4893617021277
7435,SAT-Pres,2017,Apr,1013.032967032967
7436,SAT-Pres,2017,May,1013.0718562874251
7437,SAT-Pres,2017,Jun,1012.4948186528497
